customer_id,customer_name,gender,age,city,booking_source,membership_type,membership_duration_months,loyalty_member,total_visits,days_since_last_visit,avg_visit_gap_days,preferred_service,num_services_used,has_preferred_employee,employee_change_count,avg_spend_per_visit,last_visit_spend,total_spend,products_purchased,product_spend,feedback_given,feedback_comment,avg_rating,num_complaints,offers_redeemed,last_offer_used,appointments_cancelled,appointments_no_show,avg_advance_booking_days,sms_sent,sms_responses,sms_response_rate,referrals_made,visit_time_preference,churn_risk_category,churn
CUST02304,Anjali Bhosale,Female,18,Pune,Online,Bronze,4,1,18,43,49,Haircut,5,1,1,561.6,490.61,9817.47,6,2376.91,1,Amazing results,4.6,0,2,Discount_10,1,0,11,15,7,0.47,5,Evening,Low,1
CUST02305,Varsha Ghuge,Female,27,Mumbai,Online,Silver,32,1,32,14,35,Waxing,3,1,2,822.93,1067.54,24085.04,4,2181.43,0,No Feedback,,0,2,Discount_20,2,1,24,4,2,0.5,5,Evening,Low,0
CUST02306,Sneha Bhosale,Female,43,Pune,Online,Gold,21,1,22,72,21,Hair_Color,3,1,5,394.53,685.8,8052.74,3,841.03,1,Results were disappointing,2.2,1,0,Combo_Deal,5,3,26,15,3,0.2,3,Morning,Medium,1
CUST02307,Swati Nikam,Female,18,Nashik,AI_Calling,Silver,6,1,44,24,59,Massage,5,1,2,855.62,949.58,35396.49,7,1015.93,1,Okay experience,4,0,5,Combo_Deal,6,3,16,9,4,0.44,4,Afternoon,Low,0
CUST02308,Nita Patil,Female,24,Mumbai,Referral,Gold,34,1,17,130,18,Keratin,3,0,5,1614.64,2792.32,28369.52,8,2249.12,0,No Feedback,,1,6,Discount_20,1,3,19,14,5,0.36,4,Weekend,Low,0
CUST02309,Rama Kulkarni,Female,32,Nashik,Referral,Gold,18,1,23,50,51,Facial,4,0,2,1957.78,3401.26,48186.2,6,2454.98,1,Always a great experience,4.7,0,5,Discount_10,2,2,25,12,9,0.75,5,Morning,Low,0
CUST02310,Renu Jadhav,Female,35,Nashik,Walk_In,Bronze,31,1,29,115,58,Haircut,1,1,2,838.16,1316.25,23602.24,1,342.71,0,No Feedback,,1,0,Festive_Offer,2,0,20,12,1,0.08,3,Afternoon,Medium,1
CUST02311,Leela Chavhan,Female,29,Pune,Online,Silver,18,1,15,38,46,Massage,6,1,6,1612.34,2404.12,23353.99,4,1523.76,1,Rude staff,3.4,1,6,Discount_20,5,1,4,15,5,0.33,2,Weekend,Medium,1
CUST02312,Shruti Naik,Female,44,Solapur,AI_Calling,Silver,34,1,38,1,38,Threading,8,1,2,1142.07,1825.23,41535.86,5,1024.25,1,Decent but pricey,3.2,2,4,Birthday_Special,7,1,26,12,5,0.42,1,Evening,Low,1
CUST02313,Preeti Nikam,Female,38,Kolhapur,Social_Media,Gold,26,1,32,196,13,Pedicure,3,0,1,1290.57,2288.53,36060.13,7,2151.2,1,Average service,2.9,0,1,Festive_Offer,0,4,6,3,1,0.33,5,Morning,Medium,1
CUST02314,Leela Ingale,Female,48,Solapur,Walk_In,Silver,24,1,5,28,37,Massage,8,0,1,988.59,1101.66,4924.58,2,313.22,1,Hygiene issues,1.3,3,0,Birthday_Special,0,2,13,3,0,0,5,Morning,Medium,1
CUST02315,Rutuja More,Female,25,Amravati,Referral,Bronze,7,1,10,189,65,Waxing,5,0,3,657.49,1019.76,7057.99,3,1120.7,1,Not satisfied,1.9,1,5,Combo_Deal,6,0,18,10,5,0.5,5,Evening,Medium,0
CUST02316,Chhaya Kadam,Female,41,Nashik,Social_Media,Bronze,36,1,25,47,53,Waxing,8,1,5,699.69,545.63,16504.37,7,668.94,0,No Feedback,,0,7,Combo_Deal,0,1,7,10,8,0.8,3,Afternoon,Low,0
CUST02317,Manisha Salvi,Female,45,Nagpur,Walk_In,Gold,27,1,37,27,47,Massage,1,1,4,1168.03,996.99,48584.4,5,499.61,0,No Feedback,,3,0,Discount_10,2,4,1,9,3,0.33,5,Evening,Medium,1
CUST02318,Madhuri Ghuge,Female,28,Pune,Referral,Silver,36,1,30,83,51,Blowout,3,1,4,963.98,784.54,32264.85,7,1095.46,1,Not satisfied,3.5,0,0,Free_Service,4,3,14,11,3,0.27,4,Evening,Medium,1
CUST02319,Vaishali Joshi,Female,37,Latur,AI_Calling,Gold,3,1,30,149,22,Keratin,4,0,1,2158.28,1531.74,63093.59,3,1569.69,0,No Feedback,,0,7,Loyalty_Points,6,2,13,11,1,0.09,3,Evening,Medium,1
CUST02320,Sonal Bandgar,Female,18,Amravati,Online,Gold,13,1,41,125,34,Massage,8,0,1,1005.02,977.42,44586.66,6,2215.34,1,Not bad not great,4,0,2,Free_Service,2,1,29,4,1,0.25,5,Weekend,Low,0
CUST02321,Jyoti Landge,Female,42,Aurangabad,Social_Media,Silver,33,1,44,31,18,Hair_Color,5,0,6,923.7,693.26,38657.23,5,1769.43,1,My go-to salon,4.4,0,1,Free_Service,1,1,4,15,11,0.73,4,Weekend,Low,0
CUST02322,Shweta Thorat,Female,25,Kolhapur,AI_Calling,Platinum,4,1,54,17,15,Facial,5,0,0,2830.32,3979.5,158847.38,6,1926.09,1,Will not return,2.3,1,3,Festive_Offer,4,2,27,11,1,0.09,5,Evening,Medium,1
CUST02323,Nisha Kadam,Female,18,Pune,Online,Gold,15,1,27,38,31,Hair_Color,8,0,2,1471.07,1461.82,45348.63,6,1563.31,1,Decent but pricey,3.7,0,0,Combo_Deal,1,2,23,12,7,0.58,4,Morning,Low,0
CUST02324,Madhuri Deshpande,Female,43,Pune,Walk_In,Gold,15,1,24,28,29,Haircut,4,1,5,1413.13,1557.84,31245.57,4,179,1,Expected more,3.5,0,1,Birthday_Special,4,3,17,9,6,0.67,3,Evening,Low,0
CUST02325,Neha Suryawanshi,Female,27,Pune,Social_Media,Platinum,35,1,46,248,7,Waxing,3,1,4,1920.4,3305.79,80945.46,5,919.1,0,No Feedback,,3,7,Birthday_Special,2,0,6,7,1,0.14,5,Afternoon,Medium,1
CUST02326,Nita Mane,Female,26,Solapur,AI_Calling,Gold,21,1,43,120,31,Haircut,8,0,6,2015.56,1428.12,98974.71,3,918.28,1,Decent but pricey,3.5,1,1,Combo_Deal,1,4,15,9,4,0.44,0,Weekend,Low,1
CUST02327,Anjali Landge,Female,30,Nashik,Walk_In,Gold,27,1,40,51,22,Blowout,8,0,0,2002.62,2239.94,87309.6,2,1232.83,1,Staff was careless,1.7,4,7,Festive_Offer,3,4,4,14,1,0.07,3,Morning,Medium,0
CUST02328,Anjali Sawant,Female,41,Solapur,AI_Calling,Bronze,3,1,21,6,43,Threading,4,0,5,595.69,1041.15,13315.24,5,1801.2,1,Nothing special,2.3,1,1,Free_Service,6,1,25,7,2,0.29,2,Weekend,Medium,1
CUST02329,Sonali Mohite,Female,23,Nashik,AI_Calling,Bronze,32,1,27,75,64,Threading,3,1,6,492.76,496.62,11589.68,0,0,1,Terrible service,3,0,5,Combo_Deal,5,0,10,5,0,0,0,Morning,Medium,0
CUST02330,Chhaya Deshmukh,Female,32,Nagpur,AI_Calling,Gold,14,1,30,17,39,Facial,5,0,6,1136.26,997.29,35313.07,2,1412.62,1,Decent but pricey,3,0,7,Free_Service,7,1,9,9,8,0.89,4,Weekend,Low,0
CUST02331,Sunita Nikam,Female,30,Aurangabad,AI_Calling,Silver,1,1,21,83,50,Blowout,8,0,2,775.13,789.54,15200.31,4,198.65,1,Could be better,3.5,1,6,Birthday_Special,1,4,28,3,1,0.33,2,Weekend,Medium,0
CUST02332,Kiran Kale,Female,29,Aurangabad,Walk_In,Gold,26,1,37,66,7,Manicure,7,0,0,2113.13,2689.92,88433.39,1,304.68,0,No Feedback,,2,2,Festive_Offer,7,2,26,6,4,0.67,3,Evening,Low,0
CUST02333,Shweta Kale,Female,37,Aurangabad,Online,Silver,3,1,28,71,67,Hair_Color,1,0,2,493.58,396.61,14495.03,8,2420.89,1,Felt ignored,2.4,1,0,Discount_20,6,3,28,11,6,0.55,4,Evening,Medium,1
CUST02334,Komal Ingale,Female,35,Pune,AI_Calling,Silver,30,1,41,11,22,Keratin,8,1,5,1082.85,1143.7,40824.86,1,1269.51,0,No Feedback,,0,1,Free_Service,4,0,1,3,3,1,2,Morning,Low,0
CUST02335,Hema Thorat,Female,18,Nagpur,Online,Silver,21,1,8,3,35,Threading,3,0,4,781.04,876.17,6839.48,4,2027.42,1,Long waiting time,2,1,5,Birthday_Special,7,3,23,7,1,0.14,3,Afternoon,Medium,0
CUST02336,Preeti Thorat,Female,27,Amravati,Referral,Gold,10,1,29,23,30,Hair_Color,7,1,0,1228.28,1139.2,40177.83,8,1362.9,1,Amazing results,4.5,0,0,Loyalty_Points,1,0,27,10,7,0.7,3,Weekend,Low,0
CUST02337,Meera More,Female,38,Pune,Walk_In,Silver,15,1,23,131,39,Hair_Color,5,0,3,746.69,511.41,18785.56,0,0,1,Results were disappointing,3.3,0,6,Discount_10,5,2,7,14,3,0.21,0,Afternoon,Medium,0
CUST02338,Nisha Nikam,Female,41,Pune,AI_Calling,Silver,14,1,21,4,50,Hair_Color,1,1,5,728.66,764.21,17267.74,7,1875.26,1,Nothing special,2,1,0,Free_Service,7,1,1,13,5,0.38,5,Afternoon,Medium,1
CUST02339,Sneha Dongre,Female,28,Nashik,Referral,Silver,22,1,46,20,53,Blowout,3,1,3,1066.57,1842.78,46680.5,0,0,1,Wasted my money,3.2,1,3,Birthday_Special,7,4,17,4,1,0.25,3,Morning,Medium,1
CUST02340,Vijay Kulkarni,Male,50,Mumbai,AI_Calling,Gold,20,1,51,13,43,Facial,5,1,1,1810.78,1342.62,80673.25,6,1791.15,0,No Feedback,,3,1,Birthday_Special,1,3,11,10,4,0.4,1,Morning,Low,0
CUST02341,Rupali Deshmukh,Female,24,Pune,Online,Silver,23,1,26,14,61,Hair_Color,7,1,4,732.14,1204.28,18340.09,7,540.57,1,Always a great experience,4.4,0,3,Free_Service,0,0,23,14,7,0.5,0,Evening,Low,1
CUST02342,Alka Shinde,Female,45,Pune,Referral,Bronze,29,1,9,205,45,Pedicure,7,0,4,698.65,1232.17,5704.09,8,2075.34,0,No Feedback,,0,2,Discount_20,4,0,10,6,3,0.5,3,Evening,Medium,1
CUST02343,Leela Naik,Female,26,Solapur,AI_Calling,Bronze,4,1,18,6,61,Facial,5,1,1,471.01,432.41,8430.47,0,0,0,No Feedback,,0,5,Discount_20,1,3,6,4,2,0.5,5,Afternoon,Low,0
CUST02344,Pallavi Deshmukh,Female,30,Aurangabad,AI_Calling,Silver,34,1,30,81,52,Pedicure,4,0,0,872.99,1481.83,26755.76,4,159.96,1,Okay experience,3.3,0,1,Discount_10,5,0,6,12,3,0.25,1,Weekend,Low,0
CUST02345,Leela Kadam,Female,44,Pune,Online,Gold,7,1,32,35,32,Hair_Color,2,0,3,1250.98,1525.8,45809.99,7,2196.81,1,Could be better,3.5,0,5,Free_Service,2,4,14,10,7,0.7,3,Morning,Low,0
CUST02346,Sunita Landge,Female,44,Amravati,AI_Calling,Bronze,18,1,17,40,70,Threading,5,0,5,393.26,516.46,7336.95,3,1438.35,1,Expected more,4,0,3,Loyalty_Points,1,4,11,4,3,0.75,2,Afternoon,Low,0
CUST02347,Simran Kale,Female,29,Nagpur,Walk_In,Silver,25,1,25,36,29,Keratin,7,0,4,802.63,491.61,20434.39,7,97.77,1,Amazing results,4.5,0,7,Discount_10,1,4,29,10,6,0.6,5,Evening,Low,1
CUST02348,Sonali Ghuge,Female,48,Mumbai,Walk_In,Bronze,15,1,3,148,49,Facial,7,1,4,586.11,1007.47,1997.6,4,208.69,1,Overpriced,2.5,0,6,Birthday_Special,3,2,20,14,2,0.14,4,Morning,Medium,1
CUST02349,Sneha Jadhav,Female,36,Mumbai,Social_Media,Silver,24,1,18,254,53,Threading,8,0,6,1053.59,1080.97,21718.46,8,183.16,1,Rude staff,2,0,0,Combo_Deal,1,2,17,13,5,0.38,5,Morning,Medium,0
CUST02350,Ashwini Kadam,Female,31,Mumbai,Social_Media,Bronze,24,1,22,165,68,Haircut,7,0,4,808.27,741.57,19470.51,4,132.47,1,Overpriced,1.8,0,1,Discount_10,6,3,23,11,3,0.27,0,Morning,Medium,0
CUST02351,Radhika Thorat,Female,49,Mumbai,Online,Platinum,6,1,48,114,21,Haircut,3,0,1,3530.62,4075.06,144923.31,1,1329.8,0,No Feedback,,0,6,Free_Service,1,0,13,12,4,0.33,2,Afternoon,Low,0
CUST02352,Sonali Ingale,Female,31,Mumbai,Walk_In,Silver,28,1,26,168,38,Blowout,3,0,4,965.84,864.73,21527.28,6,1827.11,0,No Feedback,,0,0,Combo_Deal,7,4,2,6,1,0.17,3,Weekend,Medium,1
CUST02353,Pravin Bandgar,Male,37,Mumbai,Referral,Bronze,14,1,15,3,75,Blowout,7,0,5,804.32,857.53,12165.3,3,2429.23,0,No Feedback,,1,4,Free_Service,3,0,30,13,2,0.15,5,Afternoon,Medium,1
CUST02354,Priya Jadhav,Female,42,Solapur,Referral,Platinum,20,1,37,152,7,Waxing,2,1,4,3159.41,4441.37,101565.93,3,1646.02,1,Felt ignored,3.5,0,7,Combo_Deal,1,4,20,13,4,0.31,4,Afternoon,Medium,0
CUST02355,Sonali Dongre,Female,29,Nagpur,AI_Calling,Bronze,4,1,22,108,39,Blowout,4,0,1,554.35,815.51,12234.86,5,1390.15,0,No Feedback,,0,1,Free_Service,6,3,12,5,1,0.2,0,Afternoon,Medium,0
CUST02356,Divya Deshpande,Female,30,Nagpur,Walk_In,Gold,17,1,27,450,52,Hair_Color,5,1,4,885.31,1033.16,22770.33,0,0,1,Will not return,2.2,0,3,Loyalty_Points,5,0,12,8,0,0,2,Morning,Medium,1
CUST02357,Rupali Bandgar,Female,38,Nashik,Referral,Gold,33,1,36,5,7,Facial,5,0,1,2329.67,1545.29,79876.14,6,1021.83,1,Hygiene issues,3,1,5,Festive_Offer,5,1,22,5,1,0.2,3,Morning,Medium,1
CUST02358,Nikhil Shinde,Male,29,Nagpur,Referral,Platinum,24,1,39,206,21,Manicure,6,0,2,2318.89,2847.07,103156.29,6,1044.27,1,Terrible service,2,1,1,Combo_Deal,3,4,27,7,2,0.29,0,Afternoon,Medium,0
CUST02359,Chhaya Dongre,Female,18,Latur,Walk_In,Silver,19,1,54,40,12,Pedicure,8,0,2,649.13,716.2,35940.49,4,1849.4,1,Totally happy with results,4.7,0,3,Discount_20,5,0,11,14,8,0.57,2,Evening,Low,0
CUST02360,Hema Joshi,Female,28,Kolhapur,Walk_In,Platinum,15,1,38,98,16,Hair_Color,8,0,5,655.23,828.32,27546.41,8,1237.71,1,Service was average,3.2,0,4,Festive_Offer,6,3,7,10,1,0.1,1,Weekend,Medium,1
CUST02361,Preeti Deshpande,Female,26,Nagpur,Referral,Bronze,17,1,23,77,64,Keratin,3,1,1,300,194.29,7448.04,8,1088.11,1,Expected more,3.7,1,1,Free_Service,3,0,5,4,2,0.5,0,Afternoon,Low,0
CUST02362,Renu Ghuge,Female,26,Mumbai,Social_Media,Gold,27,1,15,17,9,Keratin,1,0,5,1730.87,1735,23323.16,7,2495,0,No Feedback,,2,3,Birthday_Special,7,2,29,13,7,0.54,3,Morning,Low,0
CUST02363,Sunita Suryawanshi,Female,36,Latur,AI_Calling,Platinum,1,1,14,67,21,Hair_Color,4,1,1,2220.33,3442.71,30826.87,5,2225.39,1,Average service,3.8,2,6,Discount_20,1,3,17,14,4,0.29,1,Weekend,Low,1
CUST02364,Kavita Naik,Female,24,Nashik,AI_Calling,Bronze,26,1,17,42,67,Haircut,4,1,2,756.61,869.32,13135.79,6,773.41,1,Poor quality,3.3,0,0,Combo_Deal,6,2,29,11,6,0.55,5,Weekend,Medium,1
CUST02365,Ankita Deshmukh,Female,29,Pune,Referral,Gold,14,1,30,32,20,Threading,5,0,3,1357.15,1094.55,40030.18,2,2242.14,1,Could be better,3.6,0,5,Free_Service,7,0,22,6,4,0.67,5,Weekend,Low,0
CUST02366,Lata More,Female,24,Nagpur,Online,Silver,19,1,37,48,36,Haircut,3,0,6,794.63,742.02,33328.79,2,523.3,1,Nothing special,3.2,2,2,Birthday_Special,1,4,19,7,3,0.43,2,Evening,Low,0
CUST02367,Lata Dongre,Female,37,Nagpur,Social_Media,Bronze,14,1,14,13,68,Keratin,2,1,1,492.69,372.48,6985.85,5,1617.72,1,Could be better,3.5,1,5,Combo_Deal,3,1,10,8,1,0.12,2,Morning,Medium,1
CUST02368,Radhika Shinde,Female,35,Mumbai,Walk_In,Bronze,14,1,3,38,70,Facial,6,0,6,787.44,566.32,2655.46,3,80.48,1,Rude staff,2.7,1,5,Discount_10,5,4,8,11,6,0.55,3,Morning,Medium,0
CUST02369,Aarti Mane,Female,30,Nagpur,Walk_In,Silver,14,1,28,10,54,Hair_Color,8,1,0,926.02,1364.92,28418.48,4,813.33,1,Service was average,3.6,0,6,Loyalty_Points,7,3,8,14,11,0.79,4,Weekend,Low,0
CUST02370,Manoj Sawant,Male,35,Pune,AI_Calling,Gold,12,1,26,32,7,Haircut,4,1,5,1560.1,1662.75,44379.02,7,1241.56,1,Service was average,4,1,5,Loyalty_Points,3,1,6,6,1,0.17,0,Evening,Low,0
CUST02371,Anjali Wagh,Female,25,Nagpur,Online,Gold,21,1,36,13,35,Threading,1,0,6,1551.08,1069.29,59055.09,1,169.4,1,Poor quality,2.3,1,2,Free_Service,2,4,21,14,3,0.21,0,Afternoon,Medium,1
CUST02372,Rahul Dongre,Male,27,Nagpur,Walk_In,Platinum,34,1,38,15,22,Keratin,8,0,1,2410.38,3428.7,80249.19,0,0,1,Worth every penny,4.8,0,1,Discount_10,3,0,4,6,4,0.67,3,Evening,Low,0
CUST02373,Usha Patil,Female,34,Aurangabad,Online,Gold,29,1,25,98,7,Haircut,3,0,1,1869.11,2212.93,43788.54,8,837.28,0,No Feedback,,3,6,Loyalty_Points,4,1,27,4,0,0,5,Morning,Medium,0
CUST02374,Usha Deshpande,Female,34,Nagpur,Walk_In,Gold,14,1,44,139,15,Facial,3,1,2,1697.84,2676.19,64594.93,2,1107.61,1,Nothing special,3,0,6,Loyalty_Points,2,2,27,13,5,0.38,3,Weekend,Low,0
CUST02375,Alka Kadam,Female,30,Amravati,Walk_In,Silver,5,1,22,75,52,Waxing,4,1,1,1073.2,1684.66,26540.84,8,274.5,1,Hygiene issues,2.5,0,0,Discount_20,4,0,4,4,0,0,0,Weekend,Medium,1
CUST02376,Vishal Pawar,Male,27,Aurangabad,Referral,Gold,32,1,22,380,33,Keratin,7,0,0,1147.27,1132.21,28175.39,7,1862.49,1,Overpriced,2.3,1,6,Free_Service,2,0,12,4,0,0,1,Weekend,Medium,1
CUST02377,Radhika Joshi,Female,36,Nashik,Walk_In,Platinum,27,1,45,69,24,Hair_Color,6,0,0,4171.81,6985,176448.26,6,2183.35,1,Room for improvement,3.6,1,1,Festive_Offer,4,1,29,10,4,0.4,3,Afternoon,Low,0
CUST02378,Geeta Dongre,Female,33,Nagpur,Online,Bronze,19,1,20,6,44,Blowout,7,0,4,534.9,636.37,12194.57,8,1550.81,1,Could be better,3,1,4,Festive_Offer,3,2,10,12,6,0.5,5,Evening,Low,0
CUST02379,Sonali Thorat,Female,18,Aurangabad,Online,Silver,28,1,24,95,46,Keratin,8,1,1,899.38,1013.37,20867.61,7,1178.55,1,Not bad not great,3.8,0,5,Free_Service,1,1,15,3,0,0,0,Weekend,Low,0
CUST02380,Sunita Kadam,Female,18,Aurangabad,Referral,Gold,36,1,22,5,34,Keratin,8,0,2,1530.35,2097.72,36989.58,3,734.47,1,Not bad not great,2.8,3,7,Discount_10,3,1,15,11,1,0.09,1,Evening,Medium,1
CUST02381,Leela Mohite,Female,40,Mumbai,Referral,Bronze,12,1,33,121,58,Keratin,5,0,3,673.54,634.66,21498.57,6,983.21,1,Satisfactory visit,3,1,2,Festive_Offer,3,3,27,12,5,0.42,1,Weekend,Medium,0
CUST02382,Ashwini Chavhan,Female,18,Nagpur,Walk_In,Silver,16,1,16,79,47,Manicure,2,0,2,785.88,624.07,13047.03,0,0,1,Satisfactory visit,3.5,0,6,Discount_20,0,4,4,15,4,0.27,5,Evening,Low,0
CUST02383,Chhaya Suryawanshi,Female,43,Kolhapur,Walk_In,Gold,28,1,37,4,16,Threading,8,0,0,1494.35,979.82,54620.2,2,1802.05,0,No Feedback,,1,4,Combo_Deal,2,4,3,12,1,0.08,3,Morning,Medium,1
CUST02384,Komal Salvi,Female,46,Aurangabad,AI_Calling,Gold,29,1,22,28,7,Haircut,8,1,2,1047.44,1817.45,25375.4,1,2126.49,1,Could be better,4,2,4,Discount_10,3,4,19,13,6,0.46,3,Morning,Low,0
CUST02385,Vikas Thorat,Male,49,Kolhapur,Referral,Bronze,1,1,24,93,56,Massage,7,1,0,667.85,959.29,16450.45,8,519.62,0,No Feedback,,0,3,Combo_Deal,2,2,23,12,1,0.08,5,Evening,Medium,0
CUST02386,Sneha Deshpande,Female,18,Pune,AI_Calling,Silver,13,1,29,66,66,Hair_Color,2,1,4,1008.34,1123.45,29132.89,2,1213.53,1,Okay experience,4,1,6,Discount_10,0,4,1,6,1,0.17,1,Evening,Low,0
CUST02387,Rupali Wagh,Female,36,Nagpur,AI_Calling,Gold,34,1,37,47,23,Hair_Color,2,0,2,1215.7,1445.31,39912.37,7,2493.59,1,Loved the staff,4.7,0,4,Free_Service,3,1,21,13,8,0.62,4,Afternoon,Low,0
CUST02388,Alka Ingale,Female,28,Mumbai,Online,Silver,33,1,23,77,36,Manicure,7,0,5,809.94,1226.68,20246.69,2,1549.5,0,No Feedback,,0,1,Loyalty_Points,3,3,17,8,2,0.25,5,Weekend,Low,0
CUST02389,Alka Sawant,Female,29,Aurangabad,AI_Calling,Gold,22,1,14,71,34,Blowout,1,1,4,1760.71,2590.24,25077.43,1,2102.28,1,Okay experience,3.3,4,6,Discount_10,1,1,27,7,2,0.29,2,Afternoon,Low,0
CUST02390,Simran Ingale,Female,18,Mumbai,Walk_In,Gold,8,1,41,9,20,Manicure,4,0,6,1688.56,2049.11,69324.46,8,1245.71,0,No Feedback,,0,4,Loyalty_Points,3,0,11,12,6,0.5,4,Evening,Low,0
CUST02391,Divya Bhosale,Female,40,Mumbai,Walk_In,Silver,33,1,34,21,31,Waxing,6,1,4,930.61,567.82,35050.78,3,963.21,1,Very bad experience,3.5,1,4,Discount_20,4,2,16,8,1,0.12,3,Weekend,Medium,0
CUST02392,Kunal Patil,Male,27,Mumbai,Online,Silver,3,1,47,131,31,Keratin,3,0,1,807.79,572.53,32547.82,4,2091.2,1,Staff was careless,1.8,3,6,Birthday_Special,6,0,25,9,2,0.22,2,Evening,Medium,0
CUST02393,Manoj Suryawanshi,Male,24,Mumbai,AI_Calling,Platinum,9,1,36,24,30,Keratin,6,1,5,2810.35,2292.94,97275.89,7,642.16,0,No Feedback,,0,7,Discount_20,5,1,16,8,5,0.62,5,Morning,Low,0
CUST02394,Rekha Nikam,Female,33,Kolhapur,Social_Media,Platinum,12,1,40,34,7,Threading,6,1,0,3367.54,3113.9,134732.09,4,349.3,1,Could be better,3,0,0,Free_Service,5,0,16,11,8,0.73,1,Afternoon,Low,0
CUST02395,Rutuja Naik,Female,50,Nagpur,Walk_In,Gold,15,1,40,19,48,Hair_Color,1,0,6,1082.86,772.48,38216.4,2,1971.58,0,No Feedback,,0,3,Combo_Deal,3,0,15,11,4,0.36,5,Morning,Low,0
CUST02396,Nisha Kulkarni,Female,22,Nashik,Online,Gold,33,1,43,23,29,Facial,8,1,1,465.02,606.55,17438.45,2,737.6,1,Results were disappointing,2.4,3,6,Discount_10,4,0,22,11,3,0.27,4,Morning,Medium,0
CUST02397,Aarti Kale,Female,32,Nagpur,Social_Media,Bronze,23,1,17,47,51,Haircut,7,0,4,803.45,764.12,13822.16,1,1195.85,1,Service was average,3.1,0,5,Discount_20,5,1,8,6,4,0.67,4,Afternoon,Low,0
CUST02398,Anjali Bhosale,Female,30,Nagpur,Walk_In,Bronze,33,1,18,43,73,Facial,1,1,4,827.21,757.89,16087.79,3,1478.06,1,Not bad not great,2.2,1,7,Loyalty_Points,5,0,29,3,0,0,2,Afternoon,Medium,0
CUST02399,Ganesh Chavhan,Male,44,Kolhapur,Walk_In,Silver,11,1,44,34,23,Blowout,3,1,5,994.62,950,42547.42,3,903.59,1,Expected more,4,0,4,Discount_10,5,4,22,5,2,0.4,2,Afternoon,Low,0
CUST02400,Rama More,Female,36,Solapur,Walk_In,Bronze,27,1,8,16,68,Massage,5,1,5,643.16,572.55,5893.14,6,902.91,1,Decent but pricey,2,0,0,Combo_Deal,6,0,18,4,3,0.75,1,Afternoon,Medium,0
CUST02401,Sonali Deshpande,Female,34,Pune,Online,Silver,10,1,24,223,36,Facial,4,0,6,1358.23,1169.01,28907.55,5,1718.22,0,No Feedback,,0,7,Discount_10,2,0,9,3,0,0,3,Morning,Medium,1
CUST02402,Divya Mane,Female,20,Nagpur,Online,Gold,3,1,23,103,37,Haircut,5,0,5,952,1566.62,23711.39,0,0,1,Okay experience,2.4,1,6,Loyalty_Points,7,4,29,11,2,0.18,3,Evening,Medium,0
CUST02403,Leela Shinde,Female,28,Mumbai,Social_Media,Bronze,29,1,18,2,60,Waxing,5,0,0,694.08,516.84,10852.78,6,397.24,1,Could be better,3,2,1,Combo_Deal,6,1,16,14,7,0.5,5,Evening,Medium,0
CUST02404,Nisha Bandgar,Female,29,Mumbai,Online,Gold,26,1,21,73,21,Waxing,1,0,4,1103.78,1796,22949.12,6,365.66,0,No Feedback,,0,5,Birthday_Special,2,0,16,13,6,0.46,4,Morning,Low,0
CUST02405,Sarita Gaikwad,Female,51,Nagpur,Walk_In,Silver,22,1,12,188,40,Threading,2,0,6,1443.53,1863.29,16881.13,2,418.1,1,Hygiene issues,2.4,0,5,Festive_Offer,2,1,28,12,3,0.25,0,Afternoon,Medium,0
CUST02406,Akash Thorat,Male,40,Pune,AI_Calling,Bronze,3,1,24,46,62,Hair_Color,7,0,1,479.44,586.87,11358.26,6,2304.86,0,No Feedback,,1,6,Birthday_Special,0,4,28,15,6,0.4,5,Morning,Low,0
CUST02407,Rupali Landge,Female,32,Aurangabad,Social_Media,Silver,24,1,13,50,38,Massage,6,1,5,1137.66,1890.78,14308.55,6,1259.81,1,Room for improvement,3.9,1,2,Free_Service,2,0,1,6,1,0.17,3,Weekend,Low,0
CUST02408,Archana Ingale,Female,29,Nagpur,Referral,Platinum,17,1,69,19,14,Keratin,3,1,3,2801.98,2312.54,177100.65,8,2143.68,1,Satisfactory visit,3.4,0,7,Free_Service,2,4,29,10,7,0.7,0,Morning,Low,0
CUST02409,Preeti Bhosale,Female,28,Pune,Online,Silver,32,1,17,109,64,Haircut,3,0,4,1014.64,655.9,19339.31,1,1830.48,1,Not bad not great,3.8,0,6,Combo_Deal,2,1,7,4,1,0.25,1,Evening,Low,0
CUST02410,Ganesh Gaikwad,Male,48,Nagpur,Walk_In,Bronze,27,1,3,3,56,Facial,6,0,0,565,631.13,1674.46,6,407.69,1,Hygiene issues,2.6,0,1,Discount_20,4,2,4,12,6,0.5,3,Weekend,Medium,0
CUST02411,Leela Deshpande,Female,24,Mumbai,Walk_In,Platinum,15,1,38,75,7,Massage,3,1,2,2402.71,3575.17,93649.56,2,974.71,1,Could be better,3.3,1,1,Discount_10,4,3,8,11,3,0.27,0,Morning,Medium,1
CUST02412,Rupali Bandgar,Female,26,Pune,AI_Calling,Platinum,8,1,33,79,36,Facial,6,0,6,3349.07,5838.61,98773.09,0,0,0,No Feedback,,2,1,Discount_20,5,2,26,7,0,0,5,Afternoon,Medium,1
CUST02413,Leela Dongre,Female,26,Solapur,Referral,Gold,12,1,31,58,40,Waxing,7,0,5,1912.23,1685.32,56039.62,6,2304.05,0,No Feedback,,0,4,Discount_10,6,2,25,3,2,0.67,0,Weekend,Low,0
